,Id,Expected,Rooms,SqrMeters,Floor,Location
3037,3038,325000,2,48.0,5,Poznań Wilda
3038,3039,360000,2,47.0,2,Poznań Piątkowo ul. Hulewiczów
3039,3040,146000,2,31.0,1,Poznań Nowe Miasto Głuszyna ul. Ul. Sypniewo
3040,3041,315000,3,47.0,1,Poznan Piątkowo ul. Magnacka
3041,3042,648000,3,94.8,5,Poznań Jeżyce
3042,3043,404990,3,73.9,4,Poznań Nowe Miasto Rataje ul. Św. Rocha
3043,3044,649000,3,80.8,3,Poznań Winogrady ul. Żniwna
3044,3045,1100000,4,95.0,3,Poznań Centrum ul. Droga Dębińska
3045,3046,205686,2,35.1,5,Poznań Nowe Miasto ul. Smolna 13 D
3046,3047,136000,1,21.0,4,Poznań Jeżyce Ogrody ul. Szpitalna Nowy Świat
3047,3048,199000,2,48.0,1,Poznań Warszawskie ul. Krańcowa
3048,3049,231041,3,40.82,1,Poznań Nowe Miasto ul. Smolna 13 D
3049,3050,304516,4,61.45,3,Poznań Grunwald
3050,3051,175000,1,29.4,4,PoznaÅ Åazarz ul. Lodowa
3051,3052,250000,2,40.0,4,Poznań Piątkowo
3052,3053,287811,2,50.94,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm
3053,3054,435000,3,64.0,2,Poznań Nowe Miasto Zawady
3054,3055,305000,4,62.0,3,Poznań Rataje ul. Osiedle Powstań Narodowych
3055,3056,360000,2,79.0,1,Poznań Wilda ul. Kosińskiego 25/20
3056,3057,380000,2,51.3,1,Poznań
3057,3058,220000,2,38.0,4,Poznań Stare Miasto ul. Os. Przyjaźni
3058,3059,389000,2,55.0,4,Poznań Naramowice ul. Naramowicka
3059,3060,234450,2,52.1,3,Poznań Swarzędz Zalasewo ul. Zalasewo Program Mieszkanie Dla Młodych
3060,3061,377000,5,74.0,8,Poznań Piątkowo ul. Bolesława Chrobrego
3061,3062,334068,3,54.32,4,Poznań Winogrady ul. Hawelańska
3062,3063,335000,3,70.6,11,Poznań Stare Miasto ul. Os. Bolesława Chrobrego
3063,3064,179140,1,33.8,3,Poznań ul. Głogowska
3064,3065,330000,3,66.0,6,Poznań ul. Os. Stare Żegrze
3065,3066,300000,4,84.0,1,Poznań Nowe Miasto ul. Gabszewicza
3066,3067,296625,2,47.46,5,Poznań Winogrady ul. Hawelańska
3067,3068,465000,4,78.15,1,Poznań Podolany
3068,3069,330388,3,60.18,1,Poznań Nowe Miasto ul. Smolna 13 D
3069,3070,279000,2,38.15,2,Poznań Podolany ul. Strzeszyńska
3070,3071,255000,1,33.0,1,Poznań Jeżyce ul. Blisko Parku Sołackiego
3071,3072,185000,2,50.0,1,Poznań Nowe Miasto
3072,3073,200400,2,38.1,8,Poznań Winogrady Stare Miasto ul. Os. Kosmonautów
3073,3074,255000,3,48.0,4,Poznań Winogrady Stare Miasto ul. Os.Przyjazni
3074,3075,229000,2,35.0,4,Poznań Rataje ul. Oświecenia
3075,3076,387050,3,63.43,4,Poznań Winogrady ul. Hawelańska
3076,3077,223452,2,37.18,4,Poznań Nowe Miasto ul. Smolna 13 D
3077,3078,338877,2,57.05,3,Poznań Nowe Miasto ul. Ul. Milczańska 1
3078,3079,244094,2,39.37,1,Poznań Winogrady ul. Lechicka Okolice
3079,3080,198500,2,38.0,2,Poznań Grunwald Górczyn ul. Arciszewskiego
3080,3081,310000,3,64.0,1,Poznań Piątkowo
3081,3082,340000,3,49.0,2,Poznań ul. Poszukuję 3 Pok.
3082,3083,305000,2,54.0,1,Poznań Naramowice ul. Błażeja
3083,3084,162500,2,25.0,1,Poznań Grunwald/Łazarz ul. Matejki Jana Matejki
3084,3085,239900,2,38.0,7,Poznań Śródka Centrum Rataje ul. Piastowskie Os.
3085,3086,224000,2,41.0,1,Poznań Centrum
3086,3087,261202,2,46.56,1,Poznań Nowe Miasto ul. Smolna 13 D
3087,3088,611619,4,104.16,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm
3088,3089,325000,2,49.0,3,Poznań Grunwald Górczyn Jeżyce ul. Brzask Międzychodzka Ataner!
3089,3090,340000,4,71.0,4,Poznań Grunwald ul. Juliusza Kossaka
3090,3091,254000,2,44.3,2,Poznań Górczyn ul. Górki
3091,3092,181000,2,38.0,6,Poznań Winogrady Piątkowo Sołacz ul. Os. Pod Lipami
3092,3093,700000,3,81.37,3,Poznań Centrum ul. Kazimierza Wielkiego
3093,3094,288858,2,46.59,3,Poznań Winogrady ul. Hawelańska
3094,3095,319000,3,64.9,3,Poznań Piątkowo ul. Batorego
3095,3096,240000,2,36.0,1,Poznań Piatkowo ul. Jagiełły
3096,3097,239000,1,66.02,1,Poznań Antoninek Nowe Miasto ul. Antoninek - W Pobliżu Lasu
3097,3098,465000,2,60.0,3,Poznań Grunwald ul. Wojskowa
3098,3099,299000,3,54.0,4,Poznań Naramowice ul. Jasna Rola
3099,3100,359900,4,108.0,3,Poznań Grunwald ul. Limanowskiego Bolesława Limanowskiego
3100,3101,180000,1,35.0,2,Poznań Poznań-Jeżyce ul. Piotra Wawrzyniaka
3101,3102,499000,3,62.0,1,Poznań Łazarz ul. Matejki
3102,3103,579000,3,85.2,1,Poznań Grunwald ul. Sielska
3103,3104,190000,2,42.5,4,Poznań Grunwald ul. Bukowska
3104,3105,199000,1,34.4,2,Poznań Centrum Stare Miasto ul. Gwarna Fredry Św. Marcin
3105,3106,402000,3,67.2,2,Poznań Jeżyce
3106,3107,415515,3,70.4,3,Poznań Grunwald ul. Kamiennogórska
3107,3108,242000,3,57.0,3,Poznań Łazarz ul. Potockiej
3108,3109,320892,2,48.62,8,Poznań Piątkowo ul. Kurpińskiego
3109,3110,297310,2,49.56,3,Poznań Naramowice ul. Błażeja
3110,3111,200000,1,37.0,1,Poznań Strzeszyn ul. Biskupińska
3111,3112,586250,2,59.0,3,Poznań Grunwald Grunwald Północ
3112,3113,299000,3,54.0,1,Poznań Nowe Miasto ul. Os. Czecha
3113,3114,149000,1,22.0,5,Poznań Ogrody ul. Szpitalna
3114,3115,265000,2,46.8,1,Poznań Wilda
3115,3116,193675,1,31.75,1,Poznań Piątkowo ul. Kurpińskiego
3116,3117,355000,3,90.0,1,Poznań Dębiec ul. Górecka Piętro Willi Miejskiej Z Ogrodem
3117,3118,155000,1,28.0,1,Poznań Plewiska Grunwald Junikowo ul. Miętowa
3118,3119,223491,2,36.34,5,Poznań Winogrady ul. Hawelańska
3119,3120,762000,5,112.0,4,Poznań Centrum
3120,3121,296560,3,49.71,7,Poznań Winogrady ul. Hawelańska
3121,3122,470000,5,130.0,1,Poznań Dębiec
3122,3123,409000,3,119.0,3,Poznań Stare Miasto Centrum Jeżyce ul. Poznańska
3123,3124,312405,1,32.24,1,Poznań Stare Miasto ul. Dominikańska
3124,3125,319999,4,74.96,1,Poznań Grunwald Junikowo
3125,3126,293778,3,51.54,1,Poznań Wilda ul. Rolna 37 I 39
3126,3127,250000,2,50.0,2,Poznań Grunwald/Łazarz ul. Głogowska Hetmańska
3127,3128,295000,2,61.0,3,Poznań Poznań-Stare Miasto ul. Rybaki
3128,3129,310590,2,49.3,4,Poznań Jeżyce ul. Polna 28
3129,3130,329000,2,51.12,3,Poznań Grunwald Górczyn ul. Raszyńska
3130,3131,450000,3,69.0,1,Poznań Naramowice Piątkowo Winogrady Umultowo ul. Błażeja
3131,3132,267667,2,46.47,2,Poznań Nowe Miasto ul. Smolna 13 D
3132,3133,349900,4,67.5,1,Poznań Bonin
3133,3134,270000,3,64.0,9,Poznań Nowe Miasto Rataje ul. Os. Orła Białego
3134,3135,160000,1,29.0,1,Poznań Łazarz ul. Łukaszewicza
3135,3136,279000,3,56.0,1,Poznań Rataje Nowe Miasto ul. Os. Czecha
3136,3137,835110,2,62.0,1,Poznań Grunwald ul. Zbąszyńska
3137,3138,213652,1,34.46,4,Poznań Winogrady ul. Hawelańska
3138,3139,250000,2,46.3,2,Poznań Okolice Luboń ul. Pułaskiego
3139,3140,240000,2,44.0,1,Poznań Nowe Miasto ul. Os. Piastowskie Rataje
3140,3141,357000,3,58.5,3,Poznań
3141,3142,328607,3,53.87,2,Poznań Winogrady ul. Hawelańska
3142,3143,239000,2,46.8,14,Poznań Stare Miasto Winogrady ul. Os. Zwycięstwa
3143,3144,265058,2,44.25,3,Poznań Piątkowo ul. Mateckiego 4c Miejsce Parkingowe W Cenie
3144,3145,305000,2,53.0,3,Poznań Rataje ul. Piłsudskiego
3145,3146,270000,2,75.0,2,Poznań Wilda ul. Górna Wilda
3146,3147,394487,3,64.67,5,Poznań Piątkowo ul. Kurpińskiego
3147,3148,180000,2,38.0,10,Poznań Grunwald Górczyn Łazarz ul. Hetmańska/Głogowska
3148,3149,329000,3,61.48,3,Poznań Poznań-Nowe Miasto ul. Os. Bohaterów Ii Wojny Światowej
3149,3150,290000,3,81.56,1,Komorniki Wiry Luboń Plewiska Poznań Komorniki ul. Jaśminowa/ Ognikowa
3150,3151,265000,3,52.5,4,Poznań Poznań-Wilda ul. Św. Czesława
3151,3152,405000,4,78.0,1,Poznań Grunwald Łazarz ul. Wojciecha Bogusławskiego
3152,3153,380000,3,98.0,1,Poznań Łazarz
3153,3154,225000,2,37.0,3,Poznań Grunwald Górczyn Łazarz Ogrody Jeżyce ul. Bułgarska - Polecam!!!
3154,3155,350000,3,76.8,1,Poznań Winogrady ul. Wilczak
3155,3156,155000,1,31.0,2,Poznań Łazarz ul. Mottego
3156,3157,224160,2,37.36,3,Poznań Wilda ul. Rolna 37 I 39
3157,3158,429000,3,77.0,4,Poznań Centrum Stary Rynek Stare Miasto ul. Mieszkanie Do Wejścia
3158,3159,133000,1,23.0,1,Poznań Centrum Jeżyce Sołacz Winogrady Naramowic ul. Okazja!!! Strzałkowskiego Mylna - Niski
3159,3160,275000,3,47.0,2,Poznań Rataje Malta Starołęka Chartowo Oświe ul. Oświecenia
3160,3161,409000,4,86.0,3,Poznań Piątkowo ul. Os.Zygmunta Starego
3161,3162,146900,1,23.0,2,Poznań Winogrady ul. Naramowicka
3162,3163,169000,1,26.0,2,Poznań-Grunwald
3163,3164,293440,2,45.85,6,Poznań Piątkowo ul. Kurpińskiego
3164,3165,245504,2,43.84,1,Poznań ul. Karpia 25
3165,3166,340000,3,59.93,1,Poznań Junikowo ul. Ząbkowicka
3166,3167,570000,4,122.0,2,Poznań Centrum ul. Taczaka Stanisława
3167,3168,392000,2,70.0,2,Poznań Łazarz ul. Mottego
3168,3169,369000,3,82.5,1,Poznań Centrum Łazarz Grunwald ul. Ul. Małeckiego - Piękne Przestronne Mies
3169,3170,305000,2,44.5,1,Poznań Grunwald
3170,3171,279000,3,48.0,4,Poznań Rataje ul. Os.Bohaterów Ii Wojny Św.
3171,3172,450000,4,102.0,3,Poznań Grunwald ul. Palacza
3172,3173,239000,2,38.0,3,Poznań Rataje/Os. Piastowskie ul. Os. Piastowskie - Niski Blok
3173,3174,399000,3,60.7,2,Poznań Jeżyce Winiary ul. Tadeusza Rejtana
3174,3175,405000,3,107.0,4,Poznań Nowe Miasto ul. Św. Rocha
3175,3176,239000,2,38.0,2,Poznań Winogrady ul. Osiedle Pod Lipami
3176,3177,259000,2,37.0,1,Poznań Grunwald ul. Wyspiańskiego 13
3177,3178,282000,2,44.0,1,Poznań Jeżyce ul. Sianowska Ogródek 40M2!
3178,3179,295000,2,41.0,3,Poznań Nowe Miasto ul. Smolna
3179,3180,397000,3,90.8,2,Poznań Wilda
3180,3181,268693,3,62.3,2,Poznań Baranowo Baranowo ul. Szamotulska
3181,3182,334068,3,54.32,3,Poznań Winogrady ul. Hawelańska
3182,3183,247705,3,46.3,2,Poznań Rataje ul. Bnińska
3183,3184,1000000,4,161.3,1,Poznań Stare Miasto Centrum ul. Podgórna
3184,3185,202889,2,33.48,4,Poznań Nowe Miasto ul. Smolna 13 D
3185,3186,339000,3,55.5,3,Poznań Stare Miasto Naramowice
3186,3187,228000,2,58.0,1,Poznań Jeżyce ul. Wawrzyniaka
3187,3188,390000,2,67.0,2,Poznań Grunwald ul. Wyspiańskiego
3188,3189,240000,2,49.0,5,Poznań Rataje
3189,3190,226420,2,37.4,2,Poznań Łazarz ul. Kanałowa
3190,3191,480924,4,72.0,11,Poznań Sołacz ul. Sokoła 21
3191,3192,360000,3,58.8,3,Poznań Strzeszyn Grecki Jeżyce ul. Literacka
3192,3193,339000,2,42.0,1,Poznań Stare Miasto ul. Szewska
3193,3194,243000,2,42.0,2,Poznań Rataje
3194,3195,255000,2,40.89,1,Poznań Centrum
3195,3196,260000,2,43.0,2,Poznań Górczyn Wilda Grunwald ul. Kuźnicza
3196,3197,306960,2,51.0,4,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak
3197,3198,180000,1,37.0,1,Poznań Łazarz Grunwald Centrum Górczyn Jeżyce ul. Chłodna - Możliwość Skorzystania Z Kredyt
3198,3199,240450,2,52.5,1,Poznań Swarzędz Zalasewo ul. Zalasewo Mieszkanie Dla Młodych
3199,3200,206000,2,44.0,2,Poznań Nowe Miasto ul. Os. Bohaterów Ii Wojny Światowej
3200,3201,349000,4,72.0,11,Poznań Piątkowo ul. Os. Bol. Chrobrego
3201,3202,265899,2,43.59,4,Poznań Wilda ul. Rolna 37 I 39
3202,3203,245000,2,39.0,3,Poznań Łazarz ul. Przy Arenie Po Remoncie Z Wyposażeniem
3203,3204,325000,3,61.0,3,Poznań Ogrody ul. Nowy Świat
3204,3205,549000,3,85.1,1,Poznań Górczyn
3205,3206,619000,4,82.0,4,Poznań ul. Os. Piastowksie
3206,3207,375000,2,53.6,1,Poznań Nowe Miasto ul. Nowe Miasto Malta Polanka Katowicka Rataj
3207,3208,217000,2,37.0,5,Poznań Grunwald Jeżyce Centrum ul. Świt
3208,3209,299233,3,49.46,4,Poznań Winogrady ul. Hawelańska
3209,3210,241237,2,50.28,1,Poznań ul. Grudzińskiego 7 Swarzędz
3210,3211,233000,1,31.0,3,Poznań Centrum Stare Miasto ul. Batorego
3211,3212,619556,2,126.44,1,Poznań Centrum ul. Garbary
3212,3213,280000,3,65.0,9,Poznań Nowe Miasto ul. Os. Orła Białego
3213,3214,539000,4,83.0,1,Poznań Suchy Las Piątkowo Podolany Strzeszyn Winogrady ul. Apartament Z Własnym Ogrodem Kominkiem
3214,3215,310000,3,64.9,4,Poznań Stare Miasto Winogrady ul. Os. Zwycięstwa
3215,3216,225000,3,68.0,3,Poznań Centrum
3216,3217,399000,3,74.0,1,Poznań Przeźmierowo ul. Centrum Ogród!
3217,3218,329000,3,61.48,3,Poznań Rataje
3218,3219,178296,1,25.84,3,Poznań Centrum ul. Ślusarska
3219,3220,1220000,5,175.77,1,Poznań Stare Miasto ul. Libelta
3220,3221,265000,2,50.0,4,Poznań Wilda ul. Dezyderego Chłapowskiego
3221,3222,449000,3,80.0,1,Poznań Stare Miasto Piątkowo ul. Os. Stefana Batorego
3222,3223,390710,4,69.03,2,Poznań Nowe Miasto ul. Smolna 13 D
3223,3224,225976,2,37.6,5,Poznań Nowe Miasto ul. Smolna 13 D
3224,3225,195000,1,42.0,2,Poznań Jeżyce Podolany ul. Ul.Szarych Szeregów
3225,3226,251028,2,44.04,1,Poznań Wilda ul. Rolna 37 I 39
3226,3227,389500,2,49.7,2,Poznań Wilda ul. Saperska
3227,3228,380000,3,79.0,6,Poznań Jeżyce ul. Cypriana Norwida
3228,3229,545000,4,98.0,1,Poznań Umultowo ul. Wiesiołkowa
3229,3230,420000,4,107.0,3,Poznań Centrum ul. Garbary
3230,3231,240000,2,48.8,5,Poznań Nowe Miasto ul. Unii Lubelskiej
3231,3232,305000,3,55.0,5,Poznań Naramowice ul. Błażeja
3232,3233,259000,2,49.0,8,Poznań Piątkowo ul. Os. Bolesława Śmiałego
3233,3234,263000,3,44.0,1,Poznań Grunwald ul. Poranek
3234,3235,149000,1,18.0,8,Poznań Sołacz Winogrady Piątkwo Jeżyce ul. Turkusowa
3235,3236,180000,1,27.0,1,Poznań Winogrady Piątkowo ul. Os. Kosmonautów
3236,3237,390000,2,57.0,4,Poznań Wilda ul. Górna Wilda
3237,3238,310000,2,54.0,3,Poznań Poznań-Wilda
3238,3239,359000,2,51.9,8,Poznań Winogrady ul. Mieszka I
3239,3240,274563,2,44.28,5,Poznań Winogrady ul. Hawelańska
3240,3241,345000,4,85.0,1,Poznań Grunwald Jeżyce Górczyn Centrum ul. 4 Pokoje Wysoki Standard Do Zamieszkania
3241,3242,225000,2,46.0,1,Poznań Wilda ul. Kosińskiego
3242,3243,299000,2,140.0,1,Poznań Jeżyce Centrum ul. Słowackiego
3243,3244,196850,1,31.75,4,Poznań Piątkowo ul. Kurpińskiego
3244,3245,292761,2,46.47,5,Poznań Winogrady ul. Hawelańska
3245,3246,299000,3,57.17,1,Poznań Stare Miasto ul. Winogrady
3246,3247,239000,2,46.0,1,Poznań Piątkowo Winogrady ul. Os. Łokietka
3247,3248,308000,3,76.9,12,Poznań Nowe Miasto ul. 3 Pokoje W Cichej Okolicy
3248,3249,324000,3,68.0,6,Poznań Wilda ul. Hetmańska
3249,3250,219000,2,39.0,1,Poznań Poznań Jeżyce Smochowice ul. Smochowice
3250,3251,333994,3,53.87,5,Poznań Winogrady ul. Hawelańska
3251,3252,312362,3,51.63,8,Poznań Winogrady ul. Hawelańska
3252,3253,297471,2,50.4,2,Poznań Grunwald ul. Kamiennogórska
3253,3254,317312,2,49.58,7,Poznań Piątkowo ul. Kurpińskiego
3254,3255,939000,3,90.01,2,Poznań Grunwald ul. Smardzewska
3255,3256,233000,2,42.0,5,Poznań Wilda Centrum ul. Fabryczna - 2002 R.
3256,3257,312405,1,32.24,3,Poznań Stare Miasto ul. Dominikańska
3257,3258,220443,2,37.3,1,Poznań Nowe Miasto ul. Smolna 13 D
3258,3259,237000,2,37.0,1,Poznań Grunwald Jeżyce Ogrody ul. Bułgarska
3259,3260,287000,4,85.2,4,Poznań Głuszyna ul. Głuszyna Gabszewicza
3260,3261,222000,2,38.0,6,Poznań Nowe Miasto ul. Wyremontowane 2 Pokoje Dla Studenta
3261,3262,263000,3,62.1,1,Poznań Grunwald ul. Lodowa
3262,3263,315451,2,54.8,1,Poznań Grunwald ul. Kamiennogórska
3263,3264,389000,2,49.0,2,Poznań Nowe Miasto ul. Katowicka
3264,3265,305000,3,86.0,3,Poznań Centrum Stare Miasto ul. Św. Marcin Ratajczaka 27 Grudnia
3265,3266,165000,1,26.6,4,Poznań Wilda Centrum ul. Robocza
3266,3267,286944,2,47.04,2,Poznań Piątkowo ul. Kurpińskiego
3267,3268,259000,2,48.8,8,Poznań Poznań-Stare Miasto ul. Os. Bolesława Śmiałego
3268,3269,489370,3,76.8,5,Poznań Grunwald ul. Kamiennogórska
3269,3270,160000,1,27.0,1,Poznań Centrum ul. Jackowskiego
3270,3271,267000,2,50.0,9,Poznań Grunwald Górczyn Hetmańska ul. Dmowskiego
3271,3272,244000,2,49.0,16,Poznań Rataje ul. Os. Orła Białego Po Remoncie
3272,3273,593047,2,64.3,1,Poznań Stare Miasto
3273,3274,339000,2,60.0,3,Poznań Stare Miasto ul. Naramowicka
3274,3275,319985,3,52.03,5,Poznań Winogrady ul. Hawelańska
3275,3276,240000,2,47.0,9,Poznań Winogrady Piatkowo Naramowice Sołacz ul. Wichrowe Wzgórze
3276,3277,273000,3,79.0,14,Poznań Rataje Rataje Chartowo Śródka Warszawskie ul. Armii Krajowej
3277,3278,330000,3,65.0,2,Poznań Centrum ul. Kościuszki
3278,3279,216884,2,38.08,1,Poznań Naramowice ul. Błażeja
3279,3280,270000,3,64.3,10,Poznań Rataje ul. Os. Orła Białego
3280,3281,224067,2,39.31,3,Poznań Wilda ul. Rolna 37 I 39
3281,3282,295000,2,51.0,1,Poznań Wilda
3282,3283,355000,2,50.66,1,Poznań Grunwald ul. Smardzewska
3283,3284,298000,4,75.0,1,Poznań / Plewiska Ogródek ul. Grunwaldzka 606 Mdm
3284,3285,229000,2,50.0,2,Poznań Jeżyce Ogrody ul. Szamotulska Dąbrowskiego
3285,3286,305000,3,68.64,4,Poznań Poznań-Wilda
3286,3287,349000,4,65.0,1,Poznań Piątkowo/Winogrady ul. Os. Kosmonautów
3287,3288,244155,2,39.7,7,Poznań Winogrady ul. Hawelańska
3288,3289,549000,5,162.0,4,Poznań Stare Miasto ul. Rybaki
3289,3290,316000,4,63.5,6,Poznań Grunwald ul. Jawornicka
3290,3291,441378,3,71.19,6,Poznań Winogrady ul. Hawelańska
3291,3292,315000,4,68.0,4,Poznań Winogrady
3292,3293,295000,2,48.0,1,Poznań Śródka ul. Gdańska
3293,3294,299052,3,43.0,2,Poznań Stare Miasto Centrum ul. Strzelecka Półwiejska
3294,3295,319000,2,54.8,1,Poznań Nowe Miasto
3295,3296,259000,3,52.0,3,Poznań Naramowice Piątkowo Winogrady ul. Sarmacka Ul.
3296,3297,255879,2,43.74,1,Poznań ul. Karpia 25
3297,3298,355618,3,62.83,1,Poznań Nowe Miasto ul. Smolna 13 D
3298,3299,350000,3,70.7,4,Poznań Wilda ul. Antoniego Madalińskiego
3299,3300,170000,1,24.0,7,Poznań Ogrody ul. Szamotulska
3300,3301,349000,4,74.5,2,Poznań Różany Potok ul. Drewsa
3301,3302,250000,2,44.0,1,Poznań Jeżyce Centrum Sołacz ul. Mylna
3302,3303,291826,2,49.8,1,Poznań Naramowice ul. Błażeja
3303,3304,265000,2,49.0,8,Poznań Piątkowo Winogrady Centrum Sołacz Naramow ul. Sobieskiego - Polecam!!!
3304,3305,218999,2,37.0,1,Poznań Os. Warszawskie ul. Łęczycka
3305,3306,203962,2,35.41,2,Poznań Nowe Miasto ul. Smolna 13 D
3306,3307,599000,4,123.26,1,Poznań Jeżyce Grunwald Łazarz
3307,3308,245812,2,40.63,2,Poznań Winogrady ul. Hawelańska
3308,3309,569000,4,113.0,1,Poznań Naramowice ul. Błażeja
3309,3310,368433,3,62.98,2,Poznań ul. Karpia 25
3310,3311,289000,2,44.0,2,Poznań Grunwald ul. Sieradzka
3311,3312,273715,2,47.52,1,Poznań Nowe Miasto ul. Smolna 13 D
3312,3313,531507,3,77.03,7,Poznań Jeżyce ul. Botaniczna
3313,3314,304964,3,52.58,1,Poznań Wilda ul. Rolna 37 I 39
3314,3315,513500,4,90.0,1,Poznań Grunwald/Łazarz ul. Matejki Jana Matejki
3315,3316,195000,2,49.0,11,Poznań Rataje ul. Os. Piastowskie
3316,3317,175000,1,31.0,10,Poznań Kopernika Os Grunwald ul. Galileusza
3317,3318,259000,2,49.0,1,Poznań Rataje ul. Os. Czecha
3318,3319,270000,2,34.0,2,Poznań Podolany ul. Strzeszyńska
3319,3320,385000,4,102.0,3,Poznań Wilda ul. Wierzbięcice
3320,3321,570000,2,60.0,3,Poznań Grunwald ul. Wojskowa
3321,3322,250000,2,50.0,3,Poznań Grunwald ul. Chociszewskiego / Kasprzaka
3322,3323,255000,2,42.0,10,Poznań Nowe Miasto Rataje ul. Os. Czecha
3323,3324,187561,1,31.47,3,Poznań Nowe Miasto ul. Smolna 13 D
3324,3325,254500,3,53.5,3,Poznań Rataje Malta Nowe Miasto ul. Os. Czecha
3325,3326,239000,2,53.0,4,Poznań Winogrady ul. Oś.Kosmonautów Kredyt Mdm !
3326,3327,380000,2,53.0,1,Poznań Naramowice ul. Rubież
3327,3328,264000,2,48.0,2,Poznań Naramowice ul. Boranta
3328,3329,175000,1,30.0,4,Poznań Centrum ul. Rybaki
3329,3330,129000,1,21.66,3,Poznań Jeżyce ul. Żurawia
3330,3331,339000,3,63.7,1,Poznań Rataje ul. Robakowo
3331,3332,358787,4,63.39,1,Poznań Nowe Miasto ul. Smolna 13 D
3332,3333,180000,1,36.1,2,Poznań Grunwald ul. Knapowskiego
3333,3334,235000,2,40.0,1,Poznań Grunwald ul. Dolina
3334,3335,355000,3,90.0,1,Poznań Górczyn ul. Górecka Piętro Willi Miejskiej Z Ogrodem
3335,3336,337000,3,60.0,4,Poznań Stare Miasto Winogrady Wilczak ul. Hawelańska Serbska Wilczak
3336,3337,285000,3,66.0,1,Poznań Grunwald ul. Ul.Chociszewskiego
3337,3338,263219,2,51.46,3,Poznań Winogrady
3338,3339,352923,3,57.33,5,Poznań Winogrady ul. Hawelańska
3339,3340,204000,2,38.52,1,Poznań ul. Jaworowa
3340,3341,700000,3,85.5,2,Poznań ul. Ułańska
3341,3342,440000,2,56.0,2,Poznań Nowe Miasto ul. Milczańska
3342,3343,269000,1,34.0,5,Poznań Stare Miasto Stare Miasto
3343,3344,850000,4,97.0,3,Poznań Centrum Stare Miasto ul. Kazimierza Wielkiego Galileo Garaż Komfor
3344,3345,253000,2,49.5,4,Poznań Piątkowo
3345,3346,220325,2,37.28,2,Poznań Nowe Miasto ul. Smolna 13 D
3346,3347,318828,3,54.0,1,Poznań Grunwald Górczyn
3347,3348,349000,3,61.0,5,Poznań Jeżyce
3348,3349,253200,2,42.2,4,Poznań Jeżyce Rynek Jeżycki ul. Juliusza Słowackiego
3349,3350,379000,4,92.0,2,Poznań Piątkowo ul. Stróżyńskiego
3350,3351,400000,2,45.0,3,Poznań Stare Miasto ul. Garbary
3351,3352,399000,5,93.38,1,Poznań Grunwald Górczyn Kotowo Willa Nad Strum ul. Tyniecka
3352,3353,726730,4,132.2,5,Poznań Grunwald ul. Kamiennogórska
3353,3354,359000,3,83.6,1,Poznań Nowe Miasto ul. Os. Warszawskie
3354,3355,250000,3,56.0,10,Poznań Grunwald Górczyn ul. Galileusza
3355,3356,264496,2,43.36,2,Poznań Piątkowo ul. Kurpińskiego
3356,3357,185745,1,30.45,1,Poznań Winogrady ul. Lechicka Okolice
3357,3358,188500,1,28.64,2,Poznań Grunwald ul. Matejki
3358,3359,290000,3,54.0,3,Poznań Stare Miasto Piątkowo ul. Os. Powstańców Warszawy
3359,3360,269000,2,49.0,1,Poznań Nowe Miasto ul. Os. Piastowskie
3360,3361,339000,2,98.0,1,Poznań Grunwald Jeżyce Ławica Wola Marcelin ul. Mieszkanie Dwupoziomowe Po Remoncie
3361,3362,274900,2,49.3,11,Poznań Piątkowo ul. Os. Jana Iii Sobieskiego
3362,3363,430000,2,58.0,4,Poznań Stare Miasto
3363,3364,249000,2,49.0,3,Poznań Rataje ul. Os. Orła Białego
3364,3365,265000,1,33.0,1,Poznań Łazarz ul. Artura Grottgera 15/13
3365,3366,334928,3,55.36,1,Poznań Winogrady ul. Hawelańska
3366,3367,535000,3,68.0,1,Poznań Grunwald ul. Ataner Brzask Grochowska Grunwald
3367,3368,310693,3,55.88,1,Poznań Nowe Miasto ul. Smolna 13 D
3368,3369,265000,2,56.62,4,Poznań Jeżyce ul. Dąbrowskiego
3369,3370,229475,1,34.25,2,Poznań Jeżyce ul. Poznańska 1-3
3370,3371,365000,2,58.3,1,Poznań Podolany ul. Omańkowskiej
3371,3372,334113,1,44.43,4,Poznań ul. Droga Dębińska 19
3372,3373,264060,2,48.0,1,Poznań Rataje ul. Bnińska
3373,3374,228445,2,37.45,1,Poznań ul. Karpia 25
3374,3375,296625,2,47.46,4,Poznań Winogrady ul. Hawelańska
3375,3376,351000,3,63.0,2,Poznań Grunwald ul. Jana Matejki
3376,3377,247500,1,41.0,2,Poznań Winogrady ul. Winogrady
3377,3378,210000,2,38.0,1,Poznań Piątkowo/Winogrady ul. Wichrowe Wzgórze
3378,3379,529000,3,108.0,3,Poznań Jeżyce Centrum Sołacz ul. Jana Długosza
3379,3380,292518,3,48.35,1,Poznań Winogrady ul. Hawelańska
3380,3381,235000,2,42.0,4,Poznań Grunwald ul. Izaaka Newtona
3381,3382,465000,3,84.0,4,Poznań Grunwald ul. Promienista
